user_id,total_views,avg_watch_duration,active_days,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,cluster_kmeans,cluster_dbscan,cluster_hierarchical
user_00093,8,28.91104166666667,7,0,3,0,1,1,0,0,1,1,0,0,1,0,0,0,2,0,0,1,1,patricia22@example.com,David,Conner,31.0,Female,USA,Virginia,Johnsonside,Premium+,2023-12-27,True,16.17,Mobile,2.0,2024-06-03 14:16:10.774544,0,-1,0
user_00094,11,41.372727272727275,10,0,4,1,0,2,0,0,1,1,0,0,2,2,0,1,1,0,1,0,1,parkeryvonne@example.net,Alicia,Morrow,35.0,Male,USA,Georgia,West Dawn,Premium,2023-12-25,True,38.05,Desktop,2.0,2022-12-21 16:32:36.292830,1,-1,1
user_00095,9,47.125,8,0,0,2,2,2,0,0,0,1,0,2,1,0,0,1,0,1,0,0,1,ryanbartlett@example.org,April,Martin,36.0,Female,USA,New Jersey,West Stacey,Standard,2025-02-14,True,31.99,Gaming Console,4.0,2023-03-06 03:53:55.548262,0,-1,0
user_00096,13,56.73333333333333,12,1,2,1,2,2,0,1,0,0,1,0,0,1,1,0,1,1,1,3,1,colleenmendez@example.org,Brittany,Jackson,30.0,Male,USA,Michigan,Port Michelleland,Premium,2025-06-06,True,7.71,Desktop,1.0,2024-07-16 12:38:22.403597,0,-1,0
user_00097,11,63.9,10,0,0,0,1,1,0,0,2,3,1,1,0,1,1,2,0,0,1,0,0,jimenezcourtney@example.com,Timothy,Evans,52.0,Male,Canada,Prince Edward Island,East Scottfort,Standard,2023-03-13,False,8.84,Desktop,3.0,2023-07-11 13:45:42.220867,1,-1,1
user_00098,13,59.199999999999996,10,0,5,1,2,0,0,2,2,0,0,0,0,1,1,2,3,0,1,1,0,theresa25@example.net,Luis,Martinez,24.0,Female,USA,New Jersey,East Colin,Standard,2025-06-03,True,3.68,Gaming Console,1.0,2023-05-02 02:31:31.083905,0,-1,0
user_00099,16,57.0,13,1,2,1,4,4,0,2,0,0,1,0,1,0,2,2,2,0,0,2,0,sarah53@example.org,Wendy,Jimenez,20.0,Female,USA,New York,Johnsonfurt,Premium,2025-06-26,False,14.89,Smart TV,4.0,2024-05-03 06:03:20.417259,0,-1,0
user_00100,13,108.43636363636364,11,0,0,0,2,0,0,1,2,2,3,1,1,0,2,4,0,1,0,0,0,campbellcarla@example.net,Justin,Boone,22.0,Female,USA,North Carolina,West Jessica,Premium,2023-09-07,True,13.53,Mobile,4.0,2022-09-28 03:00:00.905348,0,-1,0
user_00101,14,65.73333333333333,14,1,0,0,2,2,3,1,1,0,0,1,1,1,1,0,2,0,0,4,1,angela16@example.net,Kathy,Bryan,14.0,Male,USA,Illinois,North Phillip,Premium+,2024-04-04,True,28.98,Smart TV,1.0,2024-11-07 07:13:21.893715,0,-1,0
user_00102,13,57.666666666666664,12,1,5,2,1,0,0,1,2,0,1,0,0,1,0,1,1,1,1,1,0,cporter@example.org,Jennifer,Stone,45.0,Female,USA,Missouri,West Sarah,Premium,2023-01-27,True,13.53,Smart TV,3.0,2024-05-14 15:02:08.643314,0,-1,0
user_00103,11,67.71818181818182,8,1,0,1,0,0,0,0,0,5,1,2,2,1,0,5,0,0,1,0,1,thomas05@example.com,Tina,Robles,40.0,Male,USA,North Carolina,Bakershire,Premium,2024-09-30,False,15.6,Desktop,4.0,2023-02-05 21:41:44.352065,1,-1,1
user_00104,12,48.92727272727273,9,0,4,0,0,0,1,0,1,1,0,1,0,1,0,3,0,1,0,1,0,lorraineallen@example.net,James,Edwards,49.0,Unknown,USA,Georgia,Vaughnchester,Standard,2025-03-15,True,12.52,Tablet,3.0,2024-09-14 09:39:40.029056,0,-1,0
user_00105,15,71.81538461538462,14,0,1,1,0,1,2,0,2,0,1,3,3,1,1,1,1,1,0,1,1,whitney78@example.com,Sue,Barr,22.0,Unknown,USA,Florida,Ericaview,Basic,2023-02-28,True,31.37,Desktop,3.0,2023-06-04 18:48:05.535243,0,-1,0
user_00106,11,68.35454545454546,11,1,0,0,0,1,1,3,1,0,1,1,1,1,0,0,1,1,1,2,0,shellyhendrix@example.com,Hannah,Stewart,38.0,Male,Canada,Ontario,Keithshire,Basic,2025-04-09,False,24.79,Desktop,3.0,2025-01-15 18:47:36.373072,1,-1,1
user_00107,17,49.706250000000004,16,0,4,1,2,1,0,2,1,2,1,0,1,1,0,2,2,0,1,0,3,bobby15@example.com,Julie,Harris,35.0,Female,Canada,British Columbia,Derrickshire,Standard,2023-04-24,True,8.38,Laptop,4.0,2024-07-02 01:53:57.457067,0,-1,0
user_00108,15,47.15,14,1,1,1,3,2,0,1,2,0,1,1,1,0,1,1,3,0,0,0,1,gutierrezjennifer@example.org,Adam,Russell,13.0,Female,USA,Florida,Santosport,Premium,2023-06-10,True,10.47,Desktop,7.0,2025-04-23 21:57:52.734389,0,-1,0
user_00109,14,39.853846153846156,12,2,4,1,2,0,0,0,2,0,3,0,0,0,0,0,3,1,1,1,0,amandasharp@example.org,Robert,Peck,24.0,Prefer not to say,USA,Indiana,Frenchburgh,Premium,2025-03-19,True,13.53,Gaming Console,3.0,2023-06-26 00:35:44.648959,0,-1,0
user_00110,15,59.26153846153846,13,3,3,1,3,1,1,1,1,0,0,0,0,0,0,0,1,1,2,2,0,justin88@example.com,Melissa,Nelson,49.0,Female,Canada,Quebec,Franciscomouth,Standard,2024-09-27,True,38.06,Smart TV,6.0,2024-10-18 04:44:21.382774,0,-1,0
user_00111,8,35.614285714285714,8,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,gregorychase@example.com,Zachary,Morales,101.0,Female,Canada,Manitoba,East Thomas,Basic,2022-08-09,True,8.26,Desktop,3.0,2023-04-18 03:15:37.991142,0,-1,0
user_00112,15,45.95384615384615,14,2,3,0,0,0,1,0,1,1,4,1,0,0,2,0,0,0,1,0,3,kevin90@example.com,Heather,Contreras,33.0,Male,USA,Arizona,Erikhaven,Standard,2024-08-27,True,28.67,Mobile,5.0,2023-09-09 19:05:49.755814,0,-1,0
user_00113,13,52.853846153846156,12,1,1,1,0,2,2,3,0,1,1,0,1,0,0,0,3,1,0,0,1,susanmendoza@example.com,Robert,Todd,37.0,Male,Canada,New Brunswick,Lake Karen,Standard,2024-02-28,True,15.85,Mobile,3.0,2022-10-27 15:34:52.951064,0,-1,0
user_00114,9,61.82222222222222,8,0,0,1,1,0,0,0,0,1,0,2,1,2,0,0,0,2,1,1,0,poolerebecca@example.org,Franklin,Wilson,36.0,Other,Canada,Manitoba,Davishaven,Premium,2025-01-04,True,27.06,Desktop,2.0,2022-12-25 15:28:10.095286,0,-1,0
user_00115,9,66.73333333333333,8,0,0,0,1,0,2,0,0,0,0,0,1,0,3,0,0,0,0,1,2,jelliott@example.com,Jennifer,Scott,30.0,Male,Canada,British Columbia,New Charles,Basic,2023-08-14,True,19.82,Desktop,3.0,2024-03-18 00:49:13.493253,0,-1,0
user_00116,6,63.21666666666667,5,0,0,0,0,0,2,1,0,0,1,1,0,1,0,1,1,0,0,0,1,andersenthomas@example.com,Hector,Cannon,37.0,Prefer not to say,USA,Illinois,Victoriafurt,Standard,2025-03-12,False,11.76,Tablet,2.0,2023-09-18 16:08:52.819305,0,-1,0
user_00117,9,66.65714285714286,9,0,1,0,1,1,1,1,2,1,0,0,0,1,1,0,0,1,1,0,0,david86@example.net,Jessica,Davenport,40.0,Female,Canada,Quebec,Stevenside,Basic,2024-03-06,True,17.91,Smart TV,2.0,2023-05-01 06:35:08.167656,0,-1,0
user_00118,10,47.47777777777778,9,2,1,1,0,0,0,2,4,2,1,0,0,0,0,1,0,0,0,0,0,joshuapineda@example.net,Antonio,Mendez,43.0,Female,USA,Texas,East Carlos,Basic,2023-12-04,True,50.48,Mobile,2.0,2023-04-28 05:32:05.000549,0,-1,0
user_00119,12,61.92999999999999,11,0,0,4,1,0,0,1,1,1,0,2,5,0,1,0,1,1,0,0,0,igonzales@example.org,Donald,Young,35.0,Male,USA,Pennsylvania,Joelberg,Premium,2023-10-29,True,13.53,Smart TV,1.0,2022-10-08 20:42:44.184086,0,-1,0
user_00120,9,75.5125,8,1,1,1,0,0,0,0,1,2,1,3,1,0,0,1,0,1,1,0,0,dpeters@example.com,Kristi,Horton,39.0,Male,USA,Maryland,West Nicholas,Basic,2023-04-23,True,8.61,Tablet,2.0,2023-06-28 14:14:31.320512,0,-1,0
user_00121,10,38.125,10,0,0,2,1,0,0,0,1,0,1,0,1,1,0,2,1,0,1,1,0,jmelendez@example.com,Angela,Price,18.0,Male,USA,Texas,West Deborah,Premium,2025-02-15,True,1.08,Mobile,4.0,2024-03-11 23:26:59.638182,0,-1,0
user_00122,10,47.510000000000005,10,1,2,2,0,0,0,0,0,0,1,2,1,1,0,2,2,0,0,0,0,adamsemily@example.net,Morgan,Ballard,32.0,Other,USA,New Jersey,Clarkmouth,Standard,2025-06-15,True,4.65,Smart TV,2.0,2023-03-23 03:39:37.835896,0,-1,0
user_00123,14,52.30833333333334,13,1,2,1,1,1,1,0,2,0,5,1,0,1,2,0,0,1,0,1,0,burgesskaren@example.org,Randy,Arnold,35.0,Male,USA,Illinois,Owensstad,Premium,2023-05-15,True,7.55,Tablet,6.0,2023-12-26 16:19:53.942643,0,-1,0
user_00124,16,103.49285714285715,15,1,2,1,3,0,1,1,0,1,1,1,3,1,1,0,1,0,0,2,0,robin55@example.com,Anna,Figueroa,55.0,Unknown,USA,Indiana,Angelashire,Premium,2023-06-21,True,38.42,Smart TV,2.0,2023-07-30 12:15:07.235503,0,-1,0
user_00125,6,58.625,5,1,0,0,0,0,0,2,2,0,0,2,0,0,1,0,0,0,0,1,0,victorpena@example.net,Jonathan,Levy,53.0,Female,USA,Texas,Jacksonstad,Standard,2023-01-02,True,9.19,Tablet,3.0,2023-02-20 17:38:52.938713,0,-1,0
user_00126,19,48.2375,17,1,1,2,0,1,4,2,1,2,1,1,4,1,0,0,1,0,0,0,3,combscharles@example.net,Kathy,Taylor,6.0,Other,Canada,Saskatchewan,Lake Edwardborough,Premium,2023-09-15,True,10.26,Laptop,2.0,2024-07-25 11:04:37.787323,0,-1,0
user_00127,12,72.6,12,1,0,2,1,1,2,1,0,2,1,1,1,0,0,1,3,0,0,0,0,patelrobert@example.org,Amanda,Smith,36.0,Male,USA,Maryland,North Samantha,Standard,2023-04-23,True,10.74,Gaming Console,2.0,2025-01-12 07:36:47.933420,0,-1,0
user_00128,5,28.91104166666667,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,0,1,zmiller@example.com,Veronica,Evans,34.0,Female,Canada,Prince Edward Island,North Richardfurt,Premium,2022-10-02,True,33.64,Gaming Console,3.0,2024-09-11 04:36:28.544100,0,-1,0
user_00129,5,165.2276923076923,4,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,pbruce@example.com,Patricia,Hall,46.0,Female,USA,North Carolina,Brandonland,Premium,2025-04-13,True,8.2,Tablet,5.0,2023-02-15 14:13:40.125581,0,-1,0
user_00130,12,61.41818181818182,11,0,1,0,0,1,1,0,1,3,1,0,1,2,1,1,0,1,0,0,3,alibrenda@example.net,Sarah,Martin,48.0,Male,USA,Florida,Rhodesside,Basic,2023-09-26,True,21.24,Smart TV,5.0,2024-12-16 05:38:30.152719,0,-1,0
user_00131,13,87.43076923076923,12,0,2,1,0,0,0,0,2,1,3,0,0,0,1,0,1,0,1,3,2,brian63@example.org,Cassie,Novak,54.0,Male,USA,Arizona,Lake Joshuamouth,Basic,2023-04-09,True,13.08,Mobile,3.0,2023-11-19 06:07:06.894871,0,-1,0
user_00132,14,61.76428571428572,13,1,0,1,2,2,1,1,0,2,0,0,1,2,1,0,1,0,0,1,3,bartonkenneth@example.org,Christopher,James,61.0,Female,USA,North Carolina,Stewartville,Basic,2022-08-07,True,13.53,Laptop,2.0,2023-12-03 09:02:08.844259,0,-1,0
user_00133,8,35.779999999999994,6,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,andersonjacob@example.com,Dakota,Gomez,18.0,Female,Canada,Prince Edward Island,Michelletown,Standard,2023-10-29,True,2.83,Laptop,5.0,2024-10-05 07:06:49.482293,0,-1,0
user_00134,8,49.9375,8,0,0,1,3,0,0,0,0,0,0,0,2,1,0,1,1,1,0,1,0,ginajackson@example.com,Joseph,Brown,59.0,Female,Canada,Saskatchewan,Robertfort,Premium+,2023-09-01,True,4.01,Desktop,4.0,2024-09-30 23:23:13.111057,0,-1,0
user_00135,10,121.79,8,3,0,3,0,0,1,1,0,0,0,0,0,0,0,1,3,1,0,0,0,stephentaylor@example.org,Martin,Brock,16.0,Male,USA,Georgia,Cookberg,Premium,2023-07-19,True,15.86,Gaming Console,2.0,2024-01-09 22:20:43.946604,0,-1,0
user_00136,11,57.43333333333333,9,0,1,1,1,0,2,1,2,1,1,1,1,0,0,1,0,1,1,0,1,snovak@example.net,Tammy,Nguyen,7.0,Female,USA,Massachusetts,Diazshire,Premium,2024-05-12,True,16.3,Laptop,2.0,2024-08-19 00:52:48.774653,1,-1,1
user_00137,11,50.09090909090909,9,0,0,0,1,1,1,0,0,0,2,1,1,0,1,1,1,1,0,3,0,nhahn@example.com,Marie,Fuentes,26.0,Female,USA,California,Taylorport,Basic,2023-05-05,False,2.86,Gaming Console,2.0,2024-09-24 18:27:49.933486,1,-1,1
user_00138,9,42.47777777777778,9,0,2,0,1,2,0,2,1,1,0,0,0,0,0,0,2,0,1,1,0,colecarla@example.net,Amanda,Stephens,32.0,Female,USA,Virginia,North Kaylastad,Standard,2024-07-11,True,35.61,Laptop,2.0,2024-04-11 04:51:14.213120,0,-1,0
user_00139,11,56.955555555555556,9,0,1,0,1,0,0,0,2,1,4,0,0,0,0,0,0,2,4,0,0,tammy61@example.org,Jonathan,Griffin,45.0,Female,USA,Massachusetts,Bartonshire,Standard,2023-08-15,True,17.44,Laptop,3.0,2024-01-14 01:15:30.985199,1,-1,1
user_00140,6,55.13333333333333,6,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,1,0,fknapp@example.org,Michael,Gibson,51.0,Male,USA,Arizona,Baileyville,Standard,2024-10-01,False,22.42,Smart TV,3.0,2023-07-18 12:08:38.257360,0,-1,0
user_00141,10,40.6875,10,0,2,2,3,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,patrickdarin@example.com,Erica,Spears,34.0,Prefer not to say,USA,Wisconsin,New Ethan,Premium+,2025-06-17,True,13.53,Tablet,2.0,2024-12-24 04:29:58.411969,0,-1,0
user_00142,8,28.91104166666667,7,0,1,1,0,2,0,2,0,0,0,1,1,0,1,1,0,0,0,1,0,daniellereynolds@example.org,Shannon,Price,35.0,Male,USA,Wisconsin,West Karen,Basic,2024-04-25,True,14.0,Desktop,1.0,2023-09-07 21:03:14.179433,0,-1,0
user_00143,15,72.5,13,0,1,1,1,4,1,2,5,0,0,0,1,0,1,0,2,1,1,0,1,qwilson@example.com,Candice,Matthews,36.0,Female,USA,Illinois,Meganburgh,Basic,2025-05-04,True,13.02,Smart TV,1.0,2024-08-08 12:21:33.235044,0,-1,0
user_00144,12,43.14,10,1,2,1,0,2,0,2,1,0,1,0,0,0,2,0,0,2,0,0,0,allendaryl@example.com,William,Carlson,59.0,Female,Canada,Alberta,Lopezside,Standard,2024-04-01,True,38.32,Laptop,1.0,2023-06-15 13:15:40.136884,0,-1,0
user_00145,5,52.04,4,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,megan90@example.com,Todd,Ochoa,35.0,Female,USA,North Carolina,Cohenchester,Premium+,2024-01-19,True,10.81,Mobile,2.0,2024-04-13 14:06:59.257264,0,-1,0
user_00146,12,47.81,10,0,1,1,1,0,2,0,0,1,0,0,1,2,1,4,2,0,1,0,2,antonio38@example.com,Kimberly,Dunn,29.0,Male,USA,Illinois,West Kimberlystad,Premium+,2024-11-11,False,23.27,Gaming Console,3.0,2024-03-23 17:17:50.159410,0,-1,0
user_00147,12,48.7,12,0,2,1,2,1,1,1,1,0,0,2,0,1,0,0,0,1,0,0,1,fitzgeralddesiree@example.org,Nancy,Cole,30.0,Female,USA,Massachusetts,South Michelleville,Premium,2023-03-20,True,24.56,Smart TV,2.0,2025-03-03 12:55:51.174033,0,-1,0
user_00148,6,60.42,6,2,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,christinaglover@example.org,Ashley,Carlson,9.0,Female,USA,New Jersey,Tiffanyport,Premium,2024-04-20,True,7.45,Gaming Console,5.0,2022-12-29 15:18:41.974032,0,-1,0
user_00149,14,76.6,12,1,4,0,0,1,2,1,0,0,2,0,1,1,0,0,4,0,0,0,1,riddlemichelle@example.org,John,Poole,18.0,Female,Canada,Newfoundland and Labrador,Thomasview,Standard,2023-09-17,True,2.54,Gaming Console,4.0,2024-06-27 08:22:44.150948,0,-1,0
user_00150,10,77.42222222222222,8,0,2,2,0,1,1,0,0,1,0,0,0,0,0,3,0,0,1,1,0,rrobertson@example.net,Shawn,Murphy,44.0,Male,Canada,Manitoba,Lake Teresastad,Premium+,2024-12-21,True,16.45,Gaming Console,1.0,2023-03-29 18:01:37.256516,0,-1,0
user_00151,10,45.71,9,1,1,1,2,0,0,0,1,1,1,0,0,0,0,0,0,2,1,2,1,troymorris@example.com,Amy,Knight,25.0,Male,USA,New York,Patriciaton,Premium,2022-11-19,True,5.53,Laptop,4.0,2022-08-20 21:50:51.015649,0,-1,0
user_00152,11,84.77272727272727,9,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,0,0,2,3,bbryant@example.org,Nicole,Moore,23.0,Male,USA,Washington,Lake Michaelland,Premium,2024-07-30,True,11.15,Smart TV,3.0,2022-09-28 19:33:24.100609,1,-1,1
user_00153,13,65.55454545454546,12,0,0,2,3,2,2,2,2,2,0,0,1,1,0,0,0,1,0,0,2,rubendavis@example.org,Jason,Anderson,25.0,Female,USA,New York,Smithmouth,Standard,2025-07-20,True,11.84,Desktop,3.0,2024-09-01 12:49:11.234679,0,-1,0
user_00154,12,69.69090909090909,11,2,0,0,0,0,0,1,0,0,4,1,1,0,0,0,2,0,1,0,3,perezchristopher@example.org,Lawrence,Taylor,51.0,Female,Canada,Saskatchewan,North Alyssa,Basic,2024-05-31,True,18.18,Smart TV,2.0,2023-11-28 07:06:35.705908,0,-1,0
user_00155,13,96.39999999999999,11,1,0,2,1,0,2,0,0,0,0,1,0,2,1,0,0,2,0,2,0,samanthajensen@example.com,Christopher,Taylor,43.0,Female,Canada,Quebec,Bellchester,Premium,2024-12-16,True,18.64,Mobile,2.0,2023-06-02 13:11:17.692241,0,-1,0
user_00156,12,54.53636363636363,11,0,0,1,1,1,2,2,1,0,2,2,2,0,1,0,1,0,1,0,0,angelagreene@example.net,Kimberly,Abbott,31.0,Male,USA,Virginia,New Catherine,Basic,2024-10-29,True,13.53,Tablet,2.0,2024-07-11 02:11:58.968564,0,-1,0
user_00157,5,165.2276923076923,5,1,1,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,pcruz@example.com,Allison,Hatfield,35.0,Unknown,USA,Texas,South Michelle,Standard,2023-09-06,True,2.88,Tablet,8.0,2024-11-15 19:18:35.187570,0,-1,0
user_00158,9,55.8875,9,1,2,0,1,0,0,0,2,1,0,1,0,0,0,2,1,0,0,1,0,matthewsalexander@example.org,Sandra,Hunter,15.0,Other,USA,Missouri,Milesland,Premium,2023-06-02,True,27.31,Laptop,1.0,2022-10-28 15:44:39.708664,0,-1,0
user_00159,14,101.76923076923077,13,1,0,2,3,0,0,3,3,3,0,0,1,2,1,0,1,1,0,0,0,amandamyers@example.net,Kyle,Blair,28.0,Female,USA,Illinois,East Christopherchester,Basic,2023-12-11,True,13.53,Desktop,2.0,2023-07-07 23:10:46.679240,0,-1,0
user_00160,11,48.8375,9,2,2,1,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,3,0,smithderrick@example.org,Tyler,Mills,11.0,Male,USA,Florida,West David,Premium,2024-10-13,False,17.58,Smart TV,8.0,2024-11-25 08:12:38.058153,1,-1,1
user_00161,16,154.67999999999998,14,1,1,1,2,1,0,0,2,3,1,2,2,0,0,1,1,0,0,0,1,lindsay48@example.org,Jennifer,Crawford,36.0,Prefer not to say,USA,Wisconsin,South Micheleburgh,Basic,2023-01-21,True,284.95,Mobile,1.0,2025-04-08 22:31:09.342889,0,-1,0
user_00162,11,43.577777777777776,10,2,0,0,1,0,0,0,0,2,0,1,1,0,2,2,1,3,0,0,0,joycesmith@example.org,Brandon,Reyes,35.0,Male,USA,Tennessee,Port Austin,Basic,2023-04-05,False,17.7,Laptop,5.0,2023-11-02 04:06:30.761492,1,-1,1
user_00163,11,54.43636363636363,11,0,1,0,2,1,0,0,1,0,0,3,1,2,2,1,0,0,0,1,0,margaret95@example.org,Harry,Finley,26.0,Female,USA,Wisconsin,Clineport,Basic,2022-11-04,True,13.53,Mobile,1.0,2022-08-11 19:15:35.318272,1,-1,1
user_00164,11,67.05,10,0,3,0,2,2,0,0,1,0,0,0,0,1,1,0,0,2,1,0,0,anne49@example.org,Micheal,Cuevas,21.0,Male,USA,Maryland,East Adam,Standard,2022-08-28,True,2.92,Gaming Console,2.0,2024-06-29 21:13:58.222597,1,-1,1
user_00165,14,55.43333333333334,10,1,1,2,0,0,0,2,0,2,1,0,1,2,0,1,0,1,2,0,5,aaron64@example.org,Alyssa,Barnes,35.0,Prefer not to say,USA,Illinois,Lake Joshua,Premium,2025-05-07,True,24.0,Mobile,2.0,2024-09-09 00:03:34.717331,0,-1,0
user_00166,11,72.42222222222223,11,1,0,2,2,1,0,0,1,1,0,0,2,1,0,1,1,0,2,0,0,fvillegas@example.net,William,Jones,38.0,Female,USA,Michigan,Batesberg,Standard,2023-06-17,True,16.94,Mobile,1.0,2025-05-13 18:04:36.191894,1,-1,1
user_00167,16,63.89090909090908,15,2,1,3,0,1,0,0,0,0,2,3,0,2,0,1,1,0,2,2,3,louis43@example.org,Derek,Moore,36.0,Unknown,USA,Arizona,Owenschester,Basic,2024-03-11,False,15.17,Gaming Console,1.0,2023-12-11 05:52:55.670560,0,-1,0
user_00168,12,63.699999999999996,11,0,1,1,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,2,2,melissa12@example.net,Margaret,Lewis,5.0,Male,Canada,Alberta,North Jennifer,Standard,2023-10-10,True,14.0,Smart TV,2.0,2024-08-14 01:46:23.153698,0,-1,0
user_00169,8,79.1875,8,0,3,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,anthonysullivan@example.com,Cody,Lara,34.0,Unknown,USA,Virginia,North Bryanbury,Standard,2023-03-07,True,19.02,Gaming Console,1.0,2023-09-14 22:35:05.972927,0,-1,0
user_00170,9,67.7375,8,0,0,1,1,0,1,0,1,0,1,0,0,0,0,2,0,1,1,0,1,samantha10@example.org,Rachel,Lamb,23.0,Male,USA,Texas,Davidmouth,Premium,2023-02-02,True,18.12,Tablet,2.0,2025-01-19 09:46:59.873625,0,-1,0
user_00171,14,68.64545454545454,13,0,0,1,0,0,1,1,1,1,1,1,0,1,1,2,0,2,0,1,3,rjohnson@example.com,Michael,Hill,28.0,Female,USA,Massachusetts,North Christina,Basic,2024-07-11,True,10.45,Smart TV,2.0,2023-10-28 11:57:59.864437,0,-1,0
user_00172,9,29.96666666666667,9,0,0,0,1,0,1,0,3,0,0,0,0,2,3,0,1,0,1,0,1,millerpatrick@example.com,Dawn,Mccoy,46.0,Female,USA,Wisconsin,Caseystad,Premium,2024-03-20,True,18.23,Tablet,2.0,2023-08-15 00:51:13.679605,0,-1,0
user_00173,13,59.37692307692308,10,0,2,1,2,0,0,0,0,1,0,3,0,0,0,1,0,0,3,6,0,bnelson@example.com,Anthony,Brown,30.0,Prefer not to say,USA,Arizona,Katiebury,Standard,2022-11-19,True,4.57,Gaming Console,2.0,2023-05-22 02:37:38.628505,0,-1,0
user_00174,14,41.22,13,0,0,0,1,2,0,1,1,0,2,1,2,1,1,1,0,0,1,2,3,barbaramcgrath@example.com,Savannah,Thompson,40.0,Male,Canada,Prince Edward Island,Robintown,Premium,2025-06-05,True,4.41,Desktop,6.0,2024-04-11 01:55:27.824746,0,-1,0
user_00175,8,39.4,8,1,0,0,0,0,0,0,0,0,2,1,0,0,2,1,2,0,1,1,1,lweaver@example.com,Christopher,Guzman,45.0,Female,USA,Florida,Smithborough,Standard,2023-08-10,True,3.87,Mobile,2.0,2025-05-05 19:07:40.240777,0,-1,0
user_00176,12,115.60909090909091,11,0,4,1,0,0,0,0,0,0,1,1,1,0,2,4,0,2,0,2,0,johnsonbrenda@example.org,Meghan,Yu,40.0,Female,Canada,New Brunswick,Willismouth,Standard,2023-07-21,False,30.07,Smart TV,3.0,2024-10-13 12:33:30.576172,0,-1,0
user_00177,9,35.32857142857143,8,0,1,0,0,0,0,0,1,1,1,0,2,2,0,2,1,0,0,1,0,lbanks@example.net,Jeffrey,Gray,16.0,Female,Canada,Quebec,East Jessica,Basic,2025-02-19,False,9.56,Tablet,2.0,2023-02-18 13:56:49.714808,0,-1,0
user_00178,8,87.01428571428572,8,1,0,0,0,0,0,1,2,0,0,1,0,1,1,0,5,1,0,0,0,daniellegarcia@example.com,Mark,Young,39.0,Female,USA,Georgia,Lake Nicole,Premium,2025-01-18,True,10.85,Desktop,1.0,2023-12-05 10:50:40.760064,0,-1,0
user_00179,13,61.208333333333336,11,1,0,2,0,0,3,2,3,1,0,2,0,0,0,0,0,0,1,3,1,johnjones@example.com,Jennifer,Cruz,48.0,Male,USA,New Jersey,South Trevor,Basic,2023-08-21,True,20.2,Gaming Console,8.0,2022-11-22 04:59:14.837987,0,-1,0
user_00180,12,57.6,10,0,1,1,1,0,1,2,0,0,1,0,0,0,0,2,0,1,0,3,1,franciscojones@example.org,Andrew,Lynn,22.0,Male,Canada,British Columbia,Georgefurt,Basic,2024-10-12,True,19.68,Mobile,1.0,2023-08-08 08:52:24.104474,0,-1,0
user_00181,9,69.77142857142857,9,0,0,0,1,1,0,1,0,1,2,1,0,1,0,1,0,2,1,0,1,reynoldsdesiree@example.net,Eric,Rivera,47.0,Female,USA,Indiana,Terryside,Standard,2024-07-26,True,6.95,Gaming Console,2.0,2023-04-20 08:33:57.545999,0,-1,0
user_00182,6,89.325,6,0,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,farmstrong@example.org,Michael,Miller,26.0,Female,USA,Maryland,North Anthony,Basic,2024-07-01,True,9.86,Laptop,1.0,2024-01-03 23:18:44.046315,0,-1,0
user_00183,14,76.02000000000001,13,0,2,2,0,0,1,1,1,1,2,0,1,0,0,1,1,1,0,1,3,kristen77@example.net,Christopher,Lopez,22.0,Male,USA,Indiana,Jacobton,Premium,2023-11-26,False,1.59,Desktop,3.0,2023-04-07 23:14:55.732754,0,-1,0
user_00184,8,36.6,8,0,0,1,1,0,1,1,2,1,0,0,0,0,1,1,1,1,0,1,0,hernandezheather@example.org,Elizabeth,Arellano,19.0,Female,USA,Indiana,Port Paulhaven,Premium,2025-06-25,True,25.16,Mobile,3.0,2024-04-21 14:31:13.018630,0,-1,0
user_00185,15,67.18,12,2,2,0,1,1,2,3,1,2,0,1,1,0,0,2,0,1,2,0,2,zevans@example.net,Wayne,Martinez,35.0,Male,USA,Georgia,East Teresa,Basic,2022-12-18,True,37.61,Smart TV,6.0,2022-10-27 22:34:16.291598,0,-1,0
